title,authors,year,doi,source_id,provider,language,journal,url,source_query,retrieval_timestamp,licence_note
Modeling to evaluate coastal governance in Brazil,"Marinez E.G. Scherer, Milton L. Asmus",2021,10.1016/j.marpol.2021.104501,crossref:10.1016/j.marpol.2021.104501,Crossref,,Marine Policy,https://doi.org/10.1016/j.marpol.2021.104501,marine aggregates extraction coastal governance sustainability,2026-07-24T11:51:17.054166+00:00,Crossref open metadata
Polycentricity and adaptive governance of transboundary marine socio-ecological systems,"Arthur Omondi Tuda, Salit Kark, Alice Newton",2021,10.1016/j.ocecoaman.2020.105412,crossref:10.1016/j.ocecoaman.2020.105412,Crossref,,Ocean &amp; Coastal Management,https://doi.org/10.1016/j.ocecoaman.2020.105412,marine aggregates extraction coastal governance sustainability,2026-07-24T11:51:17.054261+00:00,Crossref open metadata
Countermeasures for Marine Environmental Pollution Governance: An Ecological Civilization Perspective,"Xingmin Chen, Jianguo Zheng",2020,10.2112/si106-082.1,crossref:10.2112/si106-082.1,Crossref,,Journal of Coastal Research,https://doi.org/10.2112/si106-082.1,marine aggregates extraction coastal governance sustainability,2026-07-24T11:51:17.054251+00:00,Crossref open metadata
Ecological Evolution Governance of Marine Fishery Communities-Evolutionary Game Model-Based Analysis,Hong Wei,2020,10.2112/jcr-si107-076.1,crossref:10.2112/jcr-si107-076.1,Crossref,,Journal of Coastal Research,https://doi.org/10.2112/jcr-si107-076.1,marine aggregates extraction coastal governance sustainability,2026-07-24T11:51:17.054244+00:00,Crossref open metadata
Effects of Corporate Governance on R&amp;D Investment in Marine Technology Enterprises,Shanshan Gu,2020,10.2112/jcr-si110-040.1,crossref:10.2112/jcr-si110-040.1,Crossref,,Journal of Coastal Research,https://doi.org/10.2112/jcr-si110-040.1,marine aggregates extraction coastal governance sustainability,2026-07-24T11:51:17.054232+00:00,Crossref open metadata
Policy Formulation of The Marine Governance In The Coastal Southern Lebak Regency Banten Province,"Delly Maulana, Arif Nugroho",2020,10.14710/jil.18.3.565-571,crossref:10.14710/jil.18.3.565-571,Crossref,,Jurnal Ilmu Lingkungan,https://doi.org/10.14710/jil.18.3.565-571,marine aggregates extraction coastal governance sustainability,2026-07-24T11:51:17.054139+00:00,Crossref open metadata
Welfare economics and wicked problems in coastal and marine governance,Rolf A. Groeneveld,2020,10.1016/j.marpol.2020.103945,crossref:10.1016/j.marpol.2020.103945,Crossref,,Marine Policy,https://doi.org/10.1016/j.marpol.2020.103945,marine aggregates extraction coastal governance sustainability,2026-07-24T11:51:17.054116+00:00,Crossref open metadata
"Closing marine governance gaps? Sweden's marine spatial planning, the ecosystem approach to management and stakeholders' views",Mikael Karlsson,2019,10.1016/j.ocecoaman.2019.104833,crossref:10.1016/j.ocecoaman.2019.104833,Crossref,,Ocean &amp; Coastal Management,https://doi.org/10.1016/j.ocecoaman.2019.104833,marine aggregates extraction coastal governance sustainability,2026-07-24T11:51:17.054211+00:00,Crossref open metadata
Evolution of Marine Environmental Governance Policy in China,"Jinkai Yu, Wenjing Bi",2019,10.3390/su11185076,crossref:10.3390/su11185076,Crossref,,Sustainability,https://doi.org/10.3390/su11185076,marine aggregates extraction coastal governance sustainability,2026-07-24T11:51:17.054173+00:00,Crossref open metadata
Indicator-Based Sustainability Assessment Tool to Support Coastal and Marine Management,"Donalda Karnauskaitė, Gerald Schernewski, Josianne G. Støttrup, Marija Kataržytė",2019,10.3390/su11113175,crossref:10.3390/su11113175,Crossref,,Sustainability,https://doi.org/10.3390/su11113175,marine aggregates extraction coastal governance sustainability,2026-07-24T11:51:17.054238+00:00,Crossref open metadata
Advancing Security and Transparency for the Governance of Critical Raw Materials in Central Asia,Unknown,2026,10.1787/42a74a65-en,crossref:10.1787/42a74a65-en,Crossref,,,https://doi.org/10.1787/42a74a65-en,critical raw materials offshore extraction governance,2026-07-24T11:51:17.450882+00:00,Crossref open metadata
"Mining policy in Spain: Legislative evolution, governance challenges, and alignment with the European critical raw materials framework",Antonio Alonso-Jiménez,2026,10.1016/j.exis.2026.101964,crossref:10.1016/j.exis.2026.101964,Crossref,,The Extractive Industries and Society,https://doi.org/10.1016/j.exis.2026.101964,critical raw materials offshore extraction governance,2026-07-24T11:51:17.451038+00:00,Crossref open metadata
The Geoeconomics of Trade in Critical Raw Materials,Hakan Yilmazkuday,2026,10.2139/ssrn.6452059,crossref:10.2139/ssrn.6452059,Crossref,,,https://doi.org/10.2139/ssrn.6452059,critical raw materials offshore extraction governance,2026-07-24T11:51:17.451035+00:00,Crossref open metadata
Cutting-edge Global Technologies for Extraction and Processing of Critical and Strategic Raw Materials: A Review,"Yoan Hristov, Vessela Petrova",2025,10.55549/epstem.1152,crossref:10.55549/epstem.1152,Crossref,,"The Eurasia Proceedings of Science, Technology, Engineering and Mathematics",https://doi.org/10.55549/epstem.1152,critical raw materials offshore extraction governance,2026-07-24T11:51:17.451023+00:00,Crossref open metadata
Enrichment conditions of critical raw materials in sphalerite from VMS-type ore deposits – opportunities for more cost-effective and sustainable metal extraction,"Botond Gereczi, Gabriella B. Kiss, Viktor Bertrandsson Erlandsson, Vasilios Melfos",2025,10.7185/gold2025.27557,crossref:10.7185/gold2025.27557,Crossref,,Goldschmidt2025 abstracts,https://doi.org/10.7185/gold2025.27557,critical raw materials offshore extraction governance,2026-07-24T11:51:17.451010+00:00,Crossref open metadata
"Extraction of Critical Raw Materials from Geothermal Precipitates from Reykjanes, Iceland","Lea Krohn, Maren Brehme, Simona Regenspurg",2025,10.7185/gold2025.26778,crossref:10.7185/gold2025.26778,Crossref,,Goldschmidt2025 abstracts,https://doi.org/10.7185/gold2025.26778,critical raw materials offshore extraction governance,2026-07-24T11:51:17.450920+00:00,Crossref open metadata
Extraction of Critical Raw Materials from Waste Printed Circuit Boards Using Machine Learning and Computer Vision,"Muhammad Mohsin, Stefano Rovetta, Francesco Masulli, Alberto Cabri",2025,10.36227/techrxiv.174494586.62661948/v1,crossref:10.36227/techrxiv.174494586.62661948/v1,Crossref,,,https://doi.org/10.36227/techrxiv.174494586.62661948/v1,critical raw materials offshore extraction governance,2026-07-24T11:51:17.450942+00:00,Crossref open metadata
Extraction of Lattice-Bound Critical Raw Materials from Joma Mine Tailings Via Nano3-H2so4 Lixiviant System,"Nikita Malafeevskiy, Mustafa  K. Guner, Vladislav Slabov, Rune B. Larsen, Kurt Aasly",2025,10.2139/ssrn.5393021,crossref:10.2139/ssrn.5393021,Crossref,,,https://doi.org/10.2139/ssrn.5393021,critical raw materials offshore extraction governance,2026-07-24T11:51:17.450957+00:00,Crossref open metadata
Innovative Technologies for Waste Reduction in the Extraction and Processing of Critical Raw Materials,Vessela Petrova,2025,10.55549/epstem.1153,crossref:10.55549/epstem.1153,Crossref,,"The Eurasia Proceedings of Science, Technology, Engineering and Mathematics",https://doi.org/10.55549/epstem.1153,critical raw materials offshore extraction governance,2026-07-24T11:51:17.451006+00:00,Crossref open metadata
"The ESG Spectrum: Differentiated Market Reactions to Environmental, Social, and Governance Performance in the Critical Raw Materials Sector",Henry Onomakpo Onomakpo,2025,10.20944/preprints202506.2367.v1,crossref:10.20944/preprints202506.2367.v1,Crossref,,,https://doi.org/10.20944/preprints202506.2367.v1,critical raw materials offshore extraction governance,2026-07-24T11:51:17.450946+00:00,Crossref open metadata
From Critical Raw Materials to Circular Raw Materials,"Joost M. van Gaalen, J. Chris Slootweg",2024,10.1002/cssc.202401170,crossref:10.1002/cssc.202401170,Crossref,,ChemSusChem,https://doi.org/10.1002/cssc.202401170,critical raw materials offshore extraction governance,2026-07-24T11:51:17.451063+00:00,Crossref open metadata
Microbial Extraction of Critical Raw Materials (CRM) and Gold Recovery from outdated Printed Circuit Boards (PCBs),"Mahdi Amiribostanabad, Frank Haubrich, Jana Pinka, Mirko Martin",2024,10.34135/nbc.2101,crossref:10.34135/nbc.2101,Crossref,,Nova Biotechnologica et Chimica,https://doi.org/10.34135/nbc.2101,critical raw materials offshore extraction governance,2026-07-24T11:51:17.451078+00:00,Crossref open metadata
Unpacking the Critical Raw Materials Act,Ioannis Kampourakis,2024,10.59704/1094d5793279f771,crossref:10.59704/1094d5793279f771,Crossref,,,https://doi.org/10.59704/1094d5793279f771,critical raw materials offshore extraction governance,2026-07-24T11:51:17.450994+00:00,Crossref open metadata
Decarbonization and Critical Raw Materials,Andrew DeWit,2023,10.1007/978-981-99-4771-3_14,crossref:10.1007/978-981-99-4771-3_14,Crossref,,Governance for a Sustainable Future,https://doi.org/10.1007/978-981-99-4771-3_14,critical raw materials offshore extraction governance,2026-07-24T11:51:17.450938+00:00,Crossref open metadata
Environmental and social impacts of recycling critical raw materials,"Srabani Mishra, Sandeep Panda, Ata Akcil",2023,10.1201/9781003218920-6,crossref:10.1201/9781003218920-6,Crossref,,Critical Materials and Sustainability Transition,https://doi.org/10.1201/9781003218920-6,critical raw materials offshore extraction governance,2026-07-24T11:51:17.451071+00:00,Crossref open metadata
"Environmental, social, and economic implications of critical raw materials’ extraction from residues","Paola Altamura, Francesca Ceruti, Silvio Viglia, Antoine Beylot, Laura Cutaia",2023,10.1016/b978-0-323-95175-3.00005-2,crossref:10.1016/b978-0-323-95175-3.00005-2,Crossref,,Mining and Processing Residues,https://doi.org/10.1016/b978-0-323-95175-3.00005-2,critical raw materials offshore extraction governance,2026-07-24T11:51:17.450962+00:00,Crossref open metadata
Processing and extraction of critical raw materials from residues,"Olga Chernoburova, Alexandre Chagnes",2023,10.1016/b978-0-323-95175-3.00003-9,crossref:10.1016/b978-0-323-95175-3.00003-9,Crossref,,Mining and Processing Residues,https://doi.org/10.1016/b978-0-323-95175-3.00003-9,critical raw materials offshore extraction governance,2026-07-24T11:51:17.450928+00:00,Crossref open metadata
"Raw materials, or sacred beings? Lithium extraction puts two worldviews into tension",Mario Hernández,2023,10.64628/aai.g7vrffksk,crossref:10.64628/aai.g7vrffksk,Crossref,,,https://doi.org/10.64628/aai.g7vrffksk,critical raw materials offshore extraction governance,2026-07-24T11:51:17.451082+00:00,Crossref open metadata
Critical Raw Materials for the Energy Transition,Kathryn Goodenough,2022,10.46427/gold2022.12969,crossref:10.46427/gold2022.12969,Crossref,,Goldschmidt2022 abstracts,https://doi.org/10.46427/gold2022.12969,critical raw materials offshore extraction governance,2026-07-24T11:51:17.451031+00:00,Crossref open metadata
Critical Raw Materials,"Martin David, Stephen M. Lyth, Robert Lindner, George F. Harrington",2021,10.1007/978-3-030-76806-5_2,crossref:10.1007/978-3-030-76806-5_2,Crossref,,Future-Proofing Fuel Cells,https://doi.org/10.1007/978-3-030-76806-5_2,critical raw materials offshore extraction governance,2026-07-24T11:51:17.450849+00:00,Crossref open metadata
Critical Raw Materials in Polymer Electrolyte Fuel Cells,"Martin David, Stephen M. Lyth, Robert Lindner, George F. Harrington",2021,10.1007/978-3-030-76806-5_3,crossref:10.1007/978-3-030-76806-5_3,Crossref,,Future-Proofing Fuel Cells,https://doi.org/10.1007/978-3-030-76806-5_3,critical raw materials offshore extraction governance,2026-07-24T11:51:17.450916+00:00,Crossref open metadata
Critical Raw Materials in Solid Oxide Fuel Cells,"Martin David, Stephen M. Lyth, Robert Lindner, George F. Harrington",2021,10.1007/978-3-030-76806-5_4,crossref:10.1007/978-3-030-76806-5_4,Crossref,,Future-Proofing Fuel Cells,https://doi.org/10.1007/978-3-030-76806-5_4,critical raw materials offshore extraction governance,2026-07-24T11:51:17.450911+00:00,Crossref open metadata
"Research Problem on the Profitability of Mining Activities in DRC, Face to New Technologies: Critical Analysis of the Extraction Chain of Copper and Cobalt Deposits (From Raw Materials to Metal)","Jimmy Kalenga Kaunde Kasongo, Philippe Ancia, Herve Losaladjome Mboyo, Karel Nkale Bolengankoy",2021,10.21275/sr21515142647,crossref:10.21275/sr21515142647,Crossref,,International Journal of Science and Research (IJSR),https://doi.org/10.21275/sr21515142647,critical raw materials offshore extraction governance,2026-07-24T11:51:17.451067+00:00,Crossref open metadata
Technology Governance,"Martin David, Stephen M. Lyth, Robert Lindner, George F. Harrington",2021,10.1007/978-3-030-76806-5_5,crossref:10.1007/978-3-030-76806-5_5,Crossref,,Future-Proofing Fuel Cells,https://doi.org/10.1007/978-3-030-76806-5_5,critical raw materials offshore extraction governance,2026-07-24T11:51:17.451019+00:00,Crossref open metadata
The Case for Governance of Critical Raw Materials in Fuel Cell Research and Development,"Martin David, Stephen M. Lyth, Robert Lindner, George F. Harrington",2021,10.1007/978-3-030-76806-5_6,crossref:10.1007/978-3-030-76806-5_6,Crossref,,Future-Proofing Fuel Cells,https://doi.org/10.1007/978-3-030-76806-5_6,critical raw materials offshore extraction governance,2026-07-24T11:51:17.450855+00:00,Crossref open metadata
"The Role of Poland in the European Union Supply Chain of Raw Materials, Including Critical Raw Materials","Krzysztof Galos, Alicja Kot-Niewiadomska, Jarosław Kamyk",2021,10.3390/materproc2021005014,crossref:10.3390/materproc2021005014,Crossref,,International Conference on Raw Materials and Circular Economy,https://doi.org/10.3390/materproc2021005014,critical raw materials offshore extraction governance,2026-07-24T11:51:17.451015+00:00,Crossref open metadata
The Critical Raw Materials in Cutting Tools for Machining Applications: A Review,"Antonella Rizzo, Saurav Goel, Maria Luisa Grilli, Roberto Iglesias, Lucyna Jaworska, Vjaceslavs Lapkovskis, Pavel Novak, Bogdan O. Postolnyi, Daniele Valerini",2020,10.3390/ma13061377,crossref:10.3390/ma13061377,Crossref,,Materials,https://doi.org/10.3390/ma13061377,critical raw materials offshore extraction governance,2026-07-24T11:51:17.451028+00:00,Crossref open metadata
Valuing prior learning,"Florian Fahrenbach, Kate Revoredo, Flavia Maria Santoro",2019,10.1108/ejtd-05-2019-0070,crossref:10.1108/ejtd-05-2019-0070,Crossref,,European Journal of Training and Development,https://doi.org/10.1108/ejtd-05-2019-0070,seabed mining workforce skills competences training professional development,2026-07-24T11:51:17.963671+00:00,Crossref open metadata
