signal_id,evidence_id,run_id,sector,axis_group,axis_code,query_id,query_family,semantic_scope,signal_type,competence_label,competence_description,demand_phrase,learning_outcome_candidate,evidence_text_scope,evidence_text_hash,confidence_score,classifier_version,manual_review_status,validity_warning
signal:9dcea37147ac668a53d547b40abc6421de62cf866ed5fcd7d2f56b8338bab84b,evidence:doi:10.5256/f1000research.197091.r467160,30090903921-1,port_activities,MARITIME,T,Q_PORT_ACTIVITIES_CORE_002,core_sector,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,"Digital or data skill evidenced in: Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 2 approved, 1 approved with reservations]","Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 2 approved, 1 approved with reservations]",9a9318d8c231d807b935ede20895bc0334ee4c4cf56ddac2690dbc9c29aafffd,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9dea374bbe1b98b12a513bdb86e557e3e129bddc4b5b87f5af14b873e12fb9cb,evidence:doi:10.1109/oceans47191.2022.9977104,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_CORE_002,core_sector,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",autonomous,Digital or data skill evidenced in: Autonomous underwater acoustic localization through multiple unmanned surface vehicle,Autonomous underwater acoustic localization through multiple unmanned surface vehicle,ba263d52b826443151a5eacfbbc6c07cfe75367aec19652179b96c14f8b737e0,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9e280bccdfaba8a4bb9feafe711b8778d402e7b7749b134a2f4c223ed96536a1,evidence:doi:10.33989/2075-146x.2022.29.264354,30090903921-1,blue_biotech,MARINE,M,Q_BLUE_BIOTECH_COMP_001,competence_demand,title,explicit_competence_demand,Explicit competence demand,"Direct mention of a competence, competency, or skill demand.",competence,Explicit competence demand evidenced in: FORMATION OF TRANSVERSAL COMPETENCES IN A FOREIGN LANGUAGE PROFESSIONAL TRAINING OF FUTURE TEACHERS: REGULATORY AND LEGISLATIVE ASPECTS,FORMATION OF TRANSVERSAL COMPETENCES IN A FOREIGN LANGUAGE PROFESSIONAL TRAINING OF FUTURE TEACHERS: REGULATORY AND LEGISLATIVE ASPECTS,a4173782d33ef48e5e89db796a5f1528bcbd9ceb859cb4324391d901a0e62b31,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9e3bb78413b68e9e681995a2fd2cbfd610e768708839a815fa0388bcbb148312,evidence:doi:10.1016/j.erss.2026.104714,30090903921-1,maritime_transport,MARITIME,T,Q_MARITIME_TRANSPORT_CORE_001,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainable,"Sustainability, resilience, or adaptation skill evidenced in: Decarbonizing maritime shipping: A comparative analysis of sustainable energy transitions in Finland and Sweden",Decarbonizing maritime shipping: A comparative analysis of sustainable energy transitions in Finland and Sweden,c2c07104d096e64b49bde457d423c09aa3ecd373daa8e2b1d1b7d0c52258dcf5,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9e6659f496a8e11d8b55b20abc14ae0f7c41110715bc41decd288ed22de529e1,evidence:doi:10.1080/03088839.2026.2663893,30090903921-1,port_activities,MARITIME,T,Q_PORT_ACTIVITIES_CORE_001,core_sector,title,governance_skill,Governance or policy skill,"Governance, institutional, and stakeholder coordination skills.",governance,Governance or policy skill evidenced in: Port sustainability and institutional governance: a comparative analysis between Brazil and Spain,Port sustainability and institutional governance: a comparative analysis between Brazil and Spain,bacaf0487dea784eef9aaa8b4b44ddab5ae4a2b306be0e9121be53694ab9cc5c,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9e77ba72d5d731b921d84bb672a1be186a743320fb212f3d35b2aed4b6e2f70b,evidence:doi:10.35911/torani.v5i1.19083,30090903921-1,coastal_tourism,OCEANIC,O,Q_COASTAL_TOURISM_THY_001,theory_translation,title,policy_regulation_skill,Policy or regulation skill,"Regulatory, legal, and compliance skill signals.",law,Policy or regulation skill evidenced in: Maritime Tourism Supports Improved Welfare of Coastal Communities  in South Sulawesi,Maritime Tourism Supports Improved Welfare of Coastal Communities  in South Sulawesi,1981cf6e6d482bdfdc6043d0b11c15551dc63b4fc7bbb54b8daf3177385f5ec9,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9e8236adac72cd4eb6dbb9d139cb5ec8f2e3cbe911e63930e9aae3980cea4f1a,evidence:doi:10.1016/j.marpol.2025.106975,30090903921-1,port_activities,MARITIME,T,Q_PORT_ACTIVITIES_CORE_001,core_sector,title,technical_skill,Technical or engineering skill,"Engineering, technology, and operations skill signals.",technology,"Technical or engineering skill evidenced in: Maritime logbooks as strategic infrastructure: Policy, technology, and the future of port operations","Maritime logbooks as strategic infrastructure: Policy, technology, and the future of port operations",7fe6430ecf53b65253fb588d599386ec052eb7916ba0977b80fd49d4038443a8,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9e8843a5d1a4663da93450b59a92c10a4b25aa7518b77bd2a2be59792cc6f1ce,evidence:doi:10.1007/978-3-032-13638-1_2,30090903921-1,r_i,OCEANIC,O,Q_R_I_CORE_003,core_sector,title,workforce_skill,Workforce skill signal,"Mentions of workforce, labour, employment, and human-capital dimensions.",workforce,Workforce skill signal evidenced in: Building a Skilled and Inclusive Workforce for the Blue Economy,Building a Skilled and Inclusive Workforce for the Blue Economy,8f2d3e1289aebb91fa34f2d4a313a6fc509f7140ca0bd6ac56a5721f916b03fe,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9eb916f9deb6a57b82bf71e27afb159a565016385360182d32e0bb2dfee26377,evidence:doi:10.1007/978-3-032-02102-1_27,30090903921-1,ship_repair,MARITIME,T,Q_SHIP_REPAIR_CORE_001,core_sector,title,technical_skill,Technical or engineering skill,"Engineering, technology, and operations skill signals.",operator,Technical or engineering skill evidenced in: Virtual Reality Based Simulator Platform Utilization for Training Remote Vessel Operators,Virtual Reality Based Simulator Platform Utilization for Training Remote Vessel Operators,90045c357229f53d59851ad3f74771a28e412d1947ec21dbcda8ef7d62c783dc,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9ec66a584d03ac0dd6821eb1c534adbe5ea220d8760af1ee1115c0ae513f6f21,evidence:doi:10.5821/mt.14682,30090903921-1,maritime_transport,MARITIME,T,Q_MARITIME_TRANSPORT_VAL_001,validation_eqf_translation,title,credential_translation_signal,Credential translation signal,"Micro-credentials, credential recognition, or cross-border translation.",micro-credential,Credential translation signal evidenced in: Strengthening Maritime Education: The Status of Micro-Credentials in Maritime Higher Education Institutions,Strengthening Maritime Education: The Status of Micro-Credentials in Maritime Higher Education Institutions,080f715746c53a7d0f62deb4d1b452e7d42e21e494f1efe46f698785924138cb,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9eccd67976d07ffc548279a746fcaee4aa7fee9c6d30489c5b754775918049fc,evidence:doi:10.2139/ssrn.5403904,30090903921-1,blue_biotech,OCEANIC,O,Q_BLUE_BIOTECH_THY_001,theory_translation,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,"Digital or data skill evidenced in: Digital Blue Homeland Geopolitical Theory: Marine Cadaster, Digital Twin, and Maritime Informatics","Digital Blue Homeland Geopolitical Theory: Marine Cadaster, Digital Twin, and Maritime Informatics",8d88bd03e0a5876161c9d02dad64fa300b4927c162f472f49400205bdcaeff5b,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9ef3c500c1a64c19d473ce179622514a287bd8bba2b22ab092ca7721932c0029,evidence:doi:10.5744/florida/9780813079400.003.0006,30090903921-1,desalination,OCEANIC,O,Q_DESALINATION_THY_001,theory_translation,title,education_training_signal,Education and training signal,"Formal or informal education, training, curriculum, or capacity building.",training,"Education and training signal evidenced in: Citizen Science, Training, and Returns on Investment in Marine Archaeology","Citizen Science, Training, and Returns on Investment in Marine Archaeology",5ddef2d0352e2ba721baebed66cfc17b854bc4aa3a0c684d2585c159f72c767c,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9efa54165a24d52333083a24df41a01033773df169ef45733118f5389f93c9fd,evidence:doi:10.4018/979-8-3373-4159-0.ch003,30090903921-1,renewable_energy,MARITIME,T,Q_RENEWABLE_ENERGY_EMRG_001,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,"Digital or data skill evidenced in: Artificial Intelligence and Digital Twin Applications in Wind Turbine Monitoring, Control, and Maintenance","Artificial Intelligence and Digital Twin Applications in Wind Turbine Monitoring, Control, and Maintenance",8169f670d580e5940673ec33c7d0517990080ed07038249e11174c4181f3e55d,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9f173cd3fa7e26d1c5223c421e4a554e2ebe1ea2c71206f96df99ee9dfa9a56c,evidence:doi:10.1016/j.nbsj.2026.100357,30090903921-1,living_res,MARINE,M,Q_LIVING_RES_CORE_002,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainable,"Sustainability, resilience, or adaptation skill evidenced in: Scenarios of marine nature-based solutions and sustainable seafood harvesting in a future climate",Scenarios of marine nature-based solutions and sustainable seafood harvesting in a future climate,ab4b085d0465ccef6f6f93e976d6135039919d2fc3af20d2439e4075f27c553e,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9f4a9e7047fba7b0f75e4f9d4a1484d62d281236bdca7f4021f2fbf11d0682cf,evidence:doi:10.4337/9781803923574.00030,30090903921-1,non_living_res,MARINE,M,Q_NON_LIVING_RES_CORE_001,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainable,"Sustainability, resilience, or adaptation skill evidenced in: Deep seabed mining, the International Seabed Authority, and the Sustainable Development Goals","Deep seabed mining, the International Seabed Authority, and the Sustainable Development Goals",3621418b94d5640b35c00351a89cbbd94454f0808d2792dcbeea9aaed5f656b8,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9f4c4f6bdb82b395e7ed1d3d11fb7532d38284ccbc5f61387e225583e0260cb1,evidence:doi:10.1787/f14ef041-en,30090903921-1,desalination,HYDRONIZATION,H,Q_DESALINATION_VAL_001,validation_eqf_translation,title,education_training_signal,Education and training signal,"Formal or informal education, training, curriculum, or capacity building.",education,Education and training signal evidenced in: Micro-credential innovations in higher education,Micro-credential innovations in higher education,3b983b02c9d3870c0e01070d8634dc19c29423bd156550a95ee4cd3656874c84,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9f6d81dede277a184fdff2f97e4cc26297d073d01c96d242ba35fac57405313f,evidence:doi:10.1016/j.robot.2023.104590,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_CORE_002,core_sector,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",autonomous,Digital or data skill evidenced in: Autonomous GPU-based UAS for inspection of confined spaces: Application to marine vessel classification,Autonomous GPU-based UAS for inspection of confined spaces: Application to marine vessel classification,c6369e33de2ac97fbc4161530309b3214f5b866f0de3fb44be60d4c4d80a9a28,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9f794bcd394745e6f39fbb959fd3e14f95230b92fd6084d34e80b7d420024729,evidence:doi:10.1109/oceans51537.2024.10682241,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_CORE_002,core_sector,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",autonomous,Digital or data skill evidenced in: Cooperative Navigation and Control of Multiple Autonomous Marine Vehicles using Bimodal Acoustic/Optical Communication Networks,Cooperative Navigation and Control of Multiple Autonomous Marine Vehicles using Bimodal Acoustic/Optical Communication Networks,1332a136077b7b58114483f4af18f9466a5b16ca0f50ce2233b3e526f3b92abd,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9f859840e1933e3176320203e2c41ce0c716207903dae8a3bb2738b32305de48,evidence:doi:10.1007/978-3-030-65048-3_14,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_EMRG_002,emerging_demand,title,safety_risk_skill,Safety or risk-management skill,"Safety, risk, hazard, and emergency-response skill signals.",risk,Safety or risk-management skill evidenced in: Cyber-Risk: Cyber-Physical Systems Versus Information Technology Systems,Cyber-Risk: Cyber-Physical Systems Versus Information Technology Systems,cfc22f431807f6dba2d71ea21455eaa86f07a606527e4725b5d27dd536e840d4,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:9febad1ac203a0611d6f0397ba94885895c4de3a41c1673c203f047d18a6c77c,evidence:doi:10.3389/fmars.2026.1769853,30090903921-1,living_res,MARINE,M,Q_LIVING_RES_CORE_002,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainable,"Sustainability, resilience, or adaptation skill evidenced in: Integrating benthic ecological status and spatial planning to guide sustainable bottom-contacting fisheries in the Eastern Mediterranean",Integrating benthic ecological status and spatial planning to guide sustainable bottom-contacting fisheries in the Eastern Mediterranean,609110d110f77a977f7294ece299c76f89a01d85e8ac114c470cb2cc0a03492e,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:a0282540656ec97070c35f167325c4d8ddb8eabc79dc9e36b9f8f8d7fc36dbb7,evidence:doi:10.3389/fmars.2019.00646,30090903921-1,r_i,OCEANIC,O,Q_R_I_EMRG_002,emerging_demand,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainable,"Sustainability, resilience, or adaptation skill evidenced in: Ocean Literacy and Knowledge Transfer Synergies in Support of a Sustainable Blue Economy",Ocean Literacy and Knowledge Transfer Synergies in Support of a Sustainable Blue Economy,dc2d941d5b74b989ddcc7f106abf6e85900b7cbaea7d58ad76403819247c7ca4,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:a02e6371be2ae94e076acd4ab24cc18182228879fd9cd27ec528cf9507c011dc,evidence:doi:10.1017/cft.2023.2.pr4,30090903921-1,coastal_tourism,OCEANIC,O,Q_COASTAL_TOURISM_CORE_003,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainability,"Sustainability, resilience, or adaptation skill evidenced in: Decision: A decade of ‘blue tourism’ sustainability research: Exploring the impact of cruise tourism on coastal areas — R0/PR4",Decision: A decade of ‘blue tourism’ sustainability research: Exploring the impact of cruise tourism on coastal areas — R0/PR4,078b9dbed27579c4801a79903b30cc8a97f4dc1d648b17c2a5c3020ce7c76a2b,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:a041c26bd1423319bb1d16465a309957bcd15cf9a3e197fc3a8818f6133a971b,evidence:doi:10.9734/bpi/nhstc/v12/7760,30090903921-1,desalination,HYDRONIZATION,H,Q_DESALINATION_EMRG_001,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,"Digital or data skill evidenced in: Cybersecurity in the Digital Twin Era: AI-Driven Threat Intelligence, Resilience, and Trustworthy Cyber-Physical Systems","Cybersecurity in the Digital Twin Era: AI-Driven Threat Intelligence, Resilience, and Trustworthy Cyber-Physical Systems",cca278f24c94ca7a32bbd4a8fc8409258dd7586714d791402579783cbaca9413,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
