record_pk,canonical_record_id,preferred_identifier,source_type_code,source_type_label,qmbd_axis_code,qmbd_axis_label,record_origin_code,record_origin_label,title,doi,source_id
record_pk_649f423bc16d2009,10.18260/1-2--6779,10.18260/1-2--6779,1,literature_record,-98,Not extracted,3,LIVE_API,Shipyard College: Building A Consortium To Deliver Workforce Education And Training,10.18260/1-2--6779,crossref:10.18260/1-2--6779
record_pk_acf5e7f3b24b8879,10.18280/ijsdp.180401,10.18280/ijsdp.180401,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,"Cross-border ocean research collaboration: A Systematic Review: Mirror-Mirror on the Wall, What is the Relationsh",,10.18280/ijsdp.180401
record_pk_f6bacdaecc42f4e9,10.18321/ectj282,10.18321/ectj282,1,literature_record,-98,Not extracted,3,LIVE_API,Technological methods of sesquiterpene lactones extraction from raw materials,10.18321/ectj282,crossref:10.18321/ectj282
record_pk_b7579ba8b9ed943b,10.18352/ijc.260,10.18352/IJC.260,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,"Social impact assessment for blue economy projects: Power, knowledge, and conflict in the shaping of commons governance. T",,10.18352/IJC.260
record_pk_f82b843e0ce06a0c,10.18356/7a82e6cd-en,10.18356/7a82e6cd-en,1,literature_record,-98,Not extracted,3,LIVE_API,Marine genetic resources and bioprospecting in the Western Indian Ocean,10.18356/7a82e6cd-en,crossref:10.18356/7a82e6cd-en
record_pk_bc4f617f5114f439,10.18356/9789216040062c043,10.18356/9789216040062c043,1,literature_record,-98,Not extracted,3,LIVE_API,Changes in coastal and marine infrastructure,10.18356/9789216040062c043,crossref:10.18356/9789216040062c043
record_pk_58e7dad193e05e5d,10.18356/9975f386-en,10.18356/9975f386-en,1,literature_record,-98,Not extracted,3,LIVE_API,Women in small-scale fisheries,10.18356/9975f386-en,crossref:10.18356/9975f386-en
record_pk_b84713ee8400bea5,10.18356/ad39dd6b-en,10.18356/ad39dd6b-en,1,literature_record,-98,Not extracted,3,LIVE_API,Understanding gender and the role of women in small-scale fisheries,10.18356/ad39dd6b-en,crossref:10.18356/ad39dd6b-en
record_pk_3f78ffaf1d546224,10.18356/b696af4a-en,10.18356/b696af4a-en,1,literature_record,-98,Not extracted,3,LIVE_API,Climate change impacts and adaptation for coastal transport infrastructure,10.18356/b696af4a-en,crossref:10.18356/b696af4a-en
record_pk_fbc4eb71f35b2cef,10.18356/c8b6ab23-en,10.18356/c8b6ab23-en,1,literature_record,-98,Not extracted,3,LIVE_API,Governance of tenure in small-scale fisheries and resource management,10.18356/c8b6ab23-en,crossref:10.18356/c8b6ab23-en
record_pk_0d77b43cc2429b20,10.18502/kss.v10i18.19550,10.18502/kss.v10i18.19550,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Integrated ocean observing and data governance: Integration of Sustainable Governance in Improving the Economy of Coas,,10.18502/kss.v10i18.19550
record_pk_4995341e4f4ef453,10.18662/lumproc.111,10.18662/LUMPROC.111,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Blue justice frameworks and social sustainability: The Economic Impact of the Blue Economy,,10.18662/LUMPROC.111
record_pk_0dcb2612cca05439,10.20508/ijrer.v15i2.16500.g9064,10.20508/ijrer.v15i2.16500.g9064,1,literature_record,-98,Not extracted,3,LIVE_API,"Renewable Energy Subsidy Shocks, Energy Governance Structures and Renewable Energy Adoption: A Global Panel Analysis",10.20508/ijrer.v15i2.16500.g9064,crossref:10.20508/ijrer.v15i2.16500.g9064
record_pk_5f772c8952e6879c,10.20867/thm.28.2.6,10.20867/thm.28.2.6,1,literature_record,1,Marine,2,STATIC_LITERATURE,Plastic pollution monitoring in marine systems: Framing the future agenda of blue tourism in sustainable coastal touri,,10.20867/thm.28.2.6
record_pk_da908ce9c9e8fea2,10.20868/upm.thesis.89961,10.20868/upm.thesis.89961,1,literature_record,2,Maritime,2,STATIC_LITERATURE,Decent work standards for aquaculture workers: Development of sustainable ports through the Blue Economy and the use,,10.20868/upm.thesis.89961
record_pk_6016dda7abd513cb,10.20944/preprints202206.0006.v1,10.20944/preprints202206.0006.v1,1,literature_record,-98,Not extracted,3,LIVE_API,Coastal Flooding &amp; Sea-Level Rise: Calculation of Flood Risk Using Tide-Gauge Measurements,10.20944/preprints202206.0006.v1,crossref:10.20944/preprints202206.0006.v1
record_pk_2797c1091a3644d0,10.20944/preprints202305.0812.v1,10.20944/preprints202305.0812.v1,1,literature_record,-98,Not extracted,3,LIVE_API,Forests for Coastal Resilience and Sea Level Rise Climate-Induced Adaptation - Part A,10.20944/preprints202305.0812.v1,crossref:10.20944/preprints202305.0812.v1
record_pk_8aa9294aa810eeaf,10.20944/preprints202410.1422.v1,10.20944/preprints202410.1422.v1,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Blue justice frameworks and social sustainability: Rethinking Environmental Governance for Development: the Blue OEconomy,,10.20944/preprints202410.1422.v1
record_pk_35d58dc2af21504b,10.20944/preprints202410.1422.v2,10.20944/preprints202410.1422.v2,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Equitable benefit-sharing in ocean resource governance: Rethinking Environmental Governance for Development: The Blue Œconomy,,10.20944/preprints202410.1422.v2
record_pk_667d692a9f656a86,10.20944/preprints202506.2367.v1,10.20944/preprints202506.2367.v1,1,literature_record,-98,Not extracted,3,LIVE_API,"The ESG Spectrum: Differentiated Market Reactions to Environmental, Social, and Governance Performance in the Critical Raw Materials Sector",10.20944/preprints202506.2367.v1,crossref:10.20944/preprints202506.2367.v1
record_pk_f651355793b6baad,10.20944/preprints202507.0172.v1,10.20944/preprints202507.0172.v1,1,literature_record,-98,Not extracted,3,LIVE_API,Digital Twin-Driven Intrusion Detection for Industrial SCADA: A Cyber-Physical Case Study,10.20944/preprints202507.0172.v1,crossref:10.20944/preprints202507.0172.v1
record_pk_e1fd7555c0acf029,10.20944/preprints202509.0411.v1,10.20944/preprints202509.0411.v1,1,literature_record,1,Marine,2,STATIC_LITERATURE,"Artisanal fishing knowledge and ecological literacy: The Blue Economy in the Arabian Gulf: Trends, Gaps, and Pathways for S",,10.20944/preprints202509.0411.v1
record_pk_1e54907424de7f9e,10.20944/preprints202605.0307.v1,10.20944/preprints202605.0307.v1,1,literature_record,-98,Not extracted,3,LIVE_API,Securing Digital Corridors Under Hybrid Threats:Extending SDAF to Cybersecurity Governance of Critical Maritime Infrastructure in Geopolitical Flux,10.20944/preprints202605.0307.v1,crossref:10.20944/preprints202605.0307.v1
record_pk_4228ffe770a4bffa,10.20944/preprints202606.1602.v1,10.20944/preprints202606.1602.v1,1,literature_record,-98,Not extracted,3,LIVE_API,"Brine Discharge from Desalination Plants: Environmental Contaminants, Pollution Control Processes and Mitigation Strategies",10.20944/preprints202606.1602.v1,crossref:10.20944/preprints202606.1602.v1
record_pk_6155615c3c695917,10.20944/preprints202606.1806.v1,10.20944/preprints202606.1806.v1,1,literature_record,-98,Not extracted,3,LIVE_API,Cyber-Physical Systems as the Generative Architecture for Digital Twins in Regulated Quality Assurance Infrastructure,10.20944/preprints202606.1806.v1,crossref:10.20944/preprints202606.1806.v1
record_pk_a7b4edbbbbc53d57,10.20961/jiep.v25i1.99750,10.20961/jiep.v25i1.99750,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,"Social impact assessment for blue economy projects: Blueprint for a sustainable blue economy: Challenges, opportunities, a",,10.20961/jiep.v25i1.99750
record_pk_f81e775a5808532c,10.21070/ups.11005,10.21070/ups.11005,1,literature_record,-98,Not extracted,3,LIVE_API,"Impact of Environmental, Social and Governance (ESG), Digitalization, Internal Control On Financial Performance and Firm Value",10.21070/ups.11005,crossref:10.21070/ups.11005
record_pk_4a860ae7ff2bb7d4,10.2112/jcr-si107-076.1,10.2112/jcr-si107-076.1,1,literature_record,-98,Not extracted,3,LIVE_API,Ecological Evolution Governance of Marine Fishery Communities-Evolutionary Game Model-Based Analysis,10.2112/jcr-si107-076.1,crossref:10.2112/jcr-si107-076.1
record_pk_e4edef1f9ed450dd,10.2112/jcr-si110-040.1,10.2112/jcr-si110-040.1,1,literature_record,-98,Not extracted,3,LIVE_API,Effects of Corporate Governance on R&amp;D Investment in Marine Technology Enterprises,10.2112/jcr-si110-040.1,crossref:10.2112/jcr-si110-040.1
record_pk_3f88c02f7ba59166,10.2112/si106-082.1,10.2112/si106-082.1,1,literature_record,-98,Not extracted,3,LIVE_API,Countermeasures for Marine Environmental Pollution Governance: An Ecological Civilization Perspective,10.2112/si106-082.1,crossref:10.2112/si106-082.1
record_pk_924e49cbf372c098,10.2112/si95-173.1,10.2112/si95-173.1,1,literature_record,-98,Not extracted,3,LIVE_API,Green Infrastructure Planning as a Climate Change and Risk Adaptation Tool in Coastal Urban Areas,10.2112/si95-173.1,crossref:10.2112/si95-173.1
record_pk_eaf09017d166e681,10.21140/mcuj.20241502001,10.21140/mcuj.20241502001,1,literature_record,-98,Not extracted,3,LIVE_API,Maritime Militias: Disrupting Naval Operations in the Pacific Theater and the Case for Intermediate Force Capabilities in the Maritime Domain,10.21140/mcuj.20241502001,crossref:10.21140/mcuj.20241502001
record_pk_6953cf8cf90c428b,10.2118/224710-ms,10.2118/224710-ms,1,literature_record,-98,Not extracted,3,LIVE_API,Towards Maritime Transport Decarbonization: Technological and Emissions Pathways,10.2118/224710-ms,crossref:10.2118/224710-ms
record_pk_ffb6c772d21c3dfd,10.21203/rs.3.rs-23546/v1,10.21203/rs.3.rs-23546/v1,1,literature_record,-98,Not extracted,3,LIVE_API,Solar Driven Agricultural Greenhouse Integrated with Desalination System; Energy-Water-Food Nexus,10.21203/rs.3.rs-23546/v1,crossref:10.21203/rs.3.rs-23546/v1
record_pk_e98d2f1633c03ac2,10.21203/rs.3.rs-7369796/v1,10.21203/rs.3.rs-7369796/v1,1,literature_record,-98,Not extracted,3,LIVE_API,"Flood risk under sea-level rise and lessons on adaptation policies in coastal urban management: A case study in Hai Phong City, Vietnam",10.21203/rs.3.rs-7369796/v1,crossref:10.21203/rs.3.rs-7369796/v1
record_pk_44f4284f9156ccfe,10.21203/rs.3.rs-7922471/v1,10.21203/rs.3.rs-7922471/v1,1,literature_record,-98,Not extracted,3,LIVE_API,Hidden Hydrosocial Imbalances in Virtual Water Trade: A Bilateral Resource Integrated Diagnostic for Governance Equity (BRIDGE) Framework with Standardized Indices Applied to Italy–Vietnam Case,10.21203/rs.3.rs-7922471/v1,crossref:10.21203/rs.3.rs-7922471/v1
record_pk_0c8774d9bd27bf82,10.21203/rs.3.rs-8239015/v1,10.21203/rs.3.rs-8239015/v1,1,literature_record,-98,Not extracted,3,LIVE_API,Blue Economy Implementation and Marine Resource Governance in Zanzibar: Institutional Dynamics and Conservation Outcomes,10.21203/rs.3.rs-8239015/v1,crossref:10.21203/rs.3.rs-8239015/v1
record_pk_cd1365810113b5a1,10.21203/rs.3.rs-8627153/v1,10.21203/rs.3.rs-8627153/v1,1,literature_record,-98,Not extracted,3,LIVE_API,Accidental oil spills and pipeline leakages threaten marine livelihoods and blue economy development in the Niger Delta,10.21203/rs.3.rs-8627153/v1,crossref:10.21203/rs.3.rs-8627153/v1
record_pk_a9cc9d59e09ffc9a,10.21203/rs.3.rs-9904010/v1,10.21203/rs.3.rs-9904010/v1,1,literature_record,-98,Not extracted,3,LIVE_API,LLM-Guided Digital Twin Agents for Autonomous Threat Detection and Response in Cyber-Physical Energy Systems,10.21203/rs.3.rs-9904010/v1,crossref:10.21203/rs.3.rs-9904010/v1
record_pk_a811359814a96f9f,10.21236/ada362370,10.21236/ada362370,1,literature_record,-98,Not extracted,3,LIVE_API,Multinational Maritime Operations (MMOPS) for Naval Doctrine Command,10.21236/ada362370,crossref:10.21236/ada362370
record_pk_787b83acda02f67c,10.21236/ada443996,10.21236/ada443996,1,literature_record,-98,Not extracted,3,LIVE_API,The National Shipbuilding Research Program 1985 Ship Production Symposium Volume 2 Paper No. 11: Evaluation of Two Multi-Shipyard Cooperative Training Programs,10.21236/ada443996,crossref:10.21236/ada443996
record_pk_3a1e88647afa7c25,10.21236/ada458068,10.21236/ada458068,1,literature_record,-98,Not extracted,3,LIVE_API,"The National Shipbuilding Research Program, 1992 Ship Production Symposium Proceedings, Paper No. 4B-1: Corporate Repair Philosophy and Measuring for Continuous Improvement at Philadelphia Naval Shipyard",10.21236/ada458068,crossref:10.21236/ada458068
record_pk_0c236e61a62f92d6,10.21236/ada463254,10.21236/ada463254,1,literature_record,-98,Not extracted,3,LIVE_API,Department of Defense Responsibility for Maritime Domain Awareness,10.21236/ada463254,crossref:10.21236/ada463254
record_pk_4bdb55382288f0ec,10.21236/ada478473,10.21236/ada478473,1,literature_record,-98,Not extracted,3,LIVE_API,Strategic Maritime Domain Awareness: Supporting the National Strategy for Maritime Security,10.21236/ada478473,crossref:10.21236/ada478473
record_pk_8ea662035e54808f,10.21236/ada489766,10.21236/ada489766,1,literature_record,-98,Not extracted,3,LIVE_API,Maritime Domain Awareness Architecture Management Hub Strategy,10.21236/ada489766,crossref:10.21236/ada489766
record_pk_e6e84ec16ffbbc3f,10.21236/ada522268,10.21236/ada522268,1,literature_record,-98,Not extracted,3,LIVE_API,Naval Operations Concept: Implementing the Maritime Strategy,10.21236/ada522268,crossref:10.21236/ada522268
record_pk_dd72c0431eeb0b91,10.21236/ada522333,10.21236/ada522333,1,literature_record,-98,Not extracted,3,LIVE_API,Naval Operations Concept 2010: Implementing the Maritime Strategy,10.21236/ada522333,crossref:10.21236/ada522333
record_pk_49ba66ccf0a9b562,10.21236/ada535589,10.21236/ada535589,1,literature_record,-98,Not extracted,3,LIVE_API,Analytic Support for Maritime Domain Awareness and Counter-Piracy. Working Group 3: Maritime Domain Awareness in the International Littoral,10.21236/ada535589,crossref:10.21236/ada535589
record_pk_9bbab2d681be1044,10.21275/sr21515142647,10.21275/sr21515142647,1,literature_record,-98,Not extracted,3,LIVE_API,"Research Problem on the Profitability of Mining Activities in DRC, Face to New Technologies: Critical Analysis of the Extraction Chain of Copper and Cobalt Deposits (From Raw Materials to Metal)",10.21275/sr21515142647,crossref:10.21275/sr21515142647
record_pk_e631af0d89731b73,10.21275/sr23825104808,10.21275/sr23825104808,1,literature_record,-98,Not extracted,3,LIVE_API,"Redefining Port Logistics: A Focus on Integration, Regionalization, and Economic Growth in Maritime Enterprises",10.21275/sr23825104808,crossref:10.21275/sr23825104808
record_pk_eddc5c44eb1c2eda,10.21275/sr241125124852,10.21275/sr241125124852,1,literature_record,-98,Not extracted,3,LIVE_API,Assessing the Impact of Somalia's Maritime Policy on Blue Economy Development,10.21275/sr241125124852,crossref:10.21275/sr241125124852
record_pk_4abae6cbcaecb9a7,10.21279/1454-864x-23-i1-004,10.21279/1454-864x-23-i1-004,1,literature_record,-98,Not extracted,3,LIVE_API,Commments on the docking of seagoing vessels and the certification of ship repair and maintenance work,10.21279/1454-864x-23-i1-004,crossref:10.21279/1454-864x-23-i1-004
record_pk_997930f7b8b057a5,10.2139/ssrn.4405124,10.2139/ssrn.4405124,1,literature_record,-98,Not extracted,3,LIVE_API,Decarbonization Potential for Korean Container Fleet in International Shipping Based on Imo Regulatory Frameworks,10.2139/ssrn.4405124,crossref:10.2139/ssrn.4405124
record_pk_650f7da8ff898831,10.2139/ssrn.4516616,10.2139/ssrn.4516616,1,literature_record,1,Marine,2,STATIC_LITERATURE,Traditional ecological knowledge in fisheries governance: Urban Marine Protected Areas and the Role of Blue Democracy Towards He,,10.2139/ssrn.4516616
record_pk_85ff792d80335f40,10.2139/ssrn.4526691,10.2139/ssrn.4526691,1,literature_record,-98,Not extracted,3,LIVE_API,Stakeholder Engagement In Environmental Impact Assessment for Deep Seabed Mining from the Perspective of a Maritime Community with a Shared Future,10.2139/ssrn.4526691,crossref:10.2139/ssrn.4526691
record_pk_333e33e8ec8a67eb,10.2139/ssrn.4545516,10.2139/ssrn.4545516,1,literature_record,-98,Not extracted,3,LIVE_API,Triple: A Blockchain-Based Digital Twin Framework for Cyber-Physical Systems Security,10.2139/ssrn.4545516,crossref:10.2139/ssrn.4545516
record_pk_fc9372e358088c94,10.2139/ssrn.4560901,10.2139/ssrn.4560901,1,literature_record,-98,Not extracted,3,LIVE_API,Process and Development of Stakeholder Engagement in Environmental Impact Assessment for Deep Seabed Mining,10.2139/ssrn.4560901,crossref:10.2139/ssrn.4560901
record_pk_348aa50b133d8b00,10.2139/ssrn.4868590,10.2139/ssrn.4868590,1,literature_record,-98,Not extracted,3,LIVE_API,Water Energy Nexus Opportunities for the Planned Aqaba Amman Water Desalination and Conveyance Project (Aawdcp),10.2139/ssrn.4868590,crossref:10.2139/ssrn.4868590
record_pk_25116df7d66007fb,10.2139/ssrn.4872111,10.2139/ssrn.4872111,1,literature_record,-98,Not extracted,3,LIVE_API,Circulation-Controlled Sail-Assisted Ship Propulsion: Technical Innovations for Future Shipping Industry Decarbonization,10.2139/ssrn.4872111,crossref:10.2139/ssrn.4872111
record_pk_02c7a18cab92f1ab,10.2139/ssrn.4873791,10.2139/ssrn.4873791,1,literature_record,-98,Not extracted,3,LIVE_API,Decarbonization of Existing Heating Networks Through Optimal Producer Retrofit and Low-Temperature Operation,10.2139/ssrn.4873791,crossref:10.2139/ssrn.4873791
